"ano";"semestre";"campus";"unidade_academica";"curso";"modalidade";"formato";"tipo_evasao";"evadidos"
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";2
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";8
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";4
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"NRM";2
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"CANCELAMENTO";4
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"JUBILAMENTO";1
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"NRM";3
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";9
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";3
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"NRM";4
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"TRANSFERENCIA";1
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"JUBILAMENTO";1
2012;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"CANCELAMENTO";13
2012;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"DESLIGAMENTO";6
2012;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"NRM";11
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";14
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";8
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"NRM";6
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";4
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"NRM";12
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";15
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";8
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"NRM";5
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";20
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";8
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"NRM";6
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"";"PRESENCIAL";"CANCELAMENTO";6
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"";"PRESENCIAL";"DESLIGAMENTO";5
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"";"PRESENCIAL";"JUBILAMENTO";1
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"";"PRESENCIAL";"NRM";9
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"";"PRESENCIAL";"CANCELAMENTO";7
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"";"PRESENCIAL";"DESLIGAMENTO";7
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"";"PRESENCIAL";"JUBILAMENTO";1
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"";"PRESENCIAL";"NRM";22
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";4
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"NRM";10
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"NRM";11
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";3
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";9
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"NRM";13
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";4
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"NRM";8
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"OBITO";1
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";19
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"NRM";18
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"BACHARELADO";"DISTANCIA";"CANCELAMENTO";4
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"BACHARELADO";"DISTANCIA";"DESLIGAMENTO";26
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"BACHARELADO";"DISTANCIA";"OBITO";1
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"BACHARELADO";"DISTANCIA";"CANCELAMENTO";32
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"BACHARELADO";"DISTANCIA";"DESLIGAMENTO";192
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"GEOGRAFIA-D07";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";5
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"GEOGRAFIA-D07";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";43
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"LICENCIATURA EM EDUCACAO BASICA - ANOS INICIAIS-D01";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";6
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";7
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";84
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";13
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";100
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";8
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"NRM";8
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";1
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"NRM";19
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"NRM";3
2013;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";8
2013;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2013;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"NRM";13
2013;1;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";5
2013;1;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2013;1;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"BACHARELADO";"PRESENCIAL";"NRM";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"NRM";11
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";6
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"BACHARELADO";"PRESENCIAL";"NRM";6
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";6
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"NRM";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";6
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"NRM";4
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";4
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"NRM";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";5
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"NRM";11
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";4
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"NRM";4
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";5
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"BACHARELADO";"PRESENCIAL";"NRM";5
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";1
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"NRM";1
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";13
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"NRM";8
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"NRM";9
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";13
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"NRM";5
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"";"PRESENCIAL";"NRM";10
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"";"PRESENCIAL";"TRANSFERENCIA";1
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"NRM";7
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";"CANCELAMENTO";8
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"";"PRESENCIAL";"DESLIGAMENTO";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"";"PRESENCIAL";"CANCELAMENTO";10
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"";"PRESENCIAL";"DESLIGAMENTO";6
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"";"PRESENCIAL";"JUBILAMENTO";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"";"PRESENCIAL";"NRM";4
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"NRM";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";9
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"NRM";6
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"CANCELAMENTO";3
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"DESLIGAMENTO";1
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"JUBILAMENTO";4
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"";"PRESENCIAL";"NRM";5
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";7
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";4
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";"NRM";14
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";1
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"NRM";1
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"TRANSFERENCIA";2
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"CANCELAMENTO";11
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"DESLIGAMENTO";3
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"NRM";19
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"";"PRESENCIAL";"TRANSFERENCIA";1
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"NRM";4
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";7
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"NRM";2
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"NRM";4
